Acute_Hepatitis,Alcohol_Use_Disorders,Alzheimers_Disease_and_Other_Dementias,Cardiovascular_Diseases,Chronic_Kidney_Disease,Chronic_Respiratory_Diseases,Cirrhosis_and_Other_Chronic_Liver_Diseases,Conflict_and_Terrorism,Diabetes_Mellitus,Digestive_Diseases,Drowning,Drug_Use_Disorders,Environmental_Heat_and_Cold_Exposure,Exposure_to_Forces_of_Nature,Fire_Heat_and_Hot_Substances,HIV_AIDS,Interpersonal_Violence,Lower_Respiratory_Infections,Malaria,Maternal_Disorders,Meningitis,Neonatal_Disorders,Neoplasms,Nutritional_Deficiencies,Parkinsons_Disease,Poisonings,Protein_Energy_Malnutrition,Road_Injuries,Self_harm,Tuberculosis,pca0,pca2,labels0,labels1,labels2,Diarrheal_Diseases
7.570171367525589,-0.6135048847166786,-0.8162970655408163,-0.10889733062935353,-0.05603279952728395,-0.1623316392778017,-0.6085405444670573,0.21347264179585132,-0.6821134390244261,-0.7361811543096565,0.4900961878704042,-0.24689818045979575,0.15759329371385422,-0.07346563588298319,-0.28381515190845596,-0.4373016122918101,-0.07058497195981128,2.1990285029151364,-0.4373737109954362,1.6736739580623834,0.5650079544057709,1.0171474799328803,-0.90570060393057,0.1887747555816844,-0.8106352206635808,0.5069976110945058,0.2148576626716074,-0.0037451168495463215,-0.9005167556199283,0.2021023251228633,4.059011740228329,-0.445812742666894,0,0,1,0.028620472930506652
7.643504890623443,-0.6120217441400078,-0.820157849518057,-0.1373771392789622,-0.08861467670221325,-0.17576702412610926,-0.6166732586773725,0.6571921484438009,-0.6907672347176372,-0.7435905769278547,0.4710421748862051,-0.2287898545208263,-0.09938513391790021,0.6109195107600522,-0.28297196707834543,-0.4368239559296769,0.08929547812193384,2.218745927591361,-0.425024083846258,1.817598130472545,0.5658088369980484,1.1575355946932115,-0.9124606879386278,0.19251577116788274,-0.8239278289885718,0.5254629628885613,0.21863634729212164,0.04729810028867801,-0.8790931460132146,0.19327705225856154,4.201000999842253,-0.5903066220145081,0,0,1,0.031413378898778405
7.660349202690943,-0.6126460681334505,-0.841211660097452,-0.23678251675387865,-0.16839340563421148,-0.23883126737693064,-0.662105434652686,0.8206249740848434,-0.7130397412655937,-0.8032637107574276,0.49529361767214064,-0.2066972941668739,-0.398472517313594,0.21722577928620582,-0.2754348196214249,-0.43653177649118136,0.14281118961655836,2.3753331415573897,-0.42057330528876896,2.002003159032807,0.6154025462597564,1.3572351288018634,-0.9424015224214425,0.2364766185616735,-0.8659116698797802,0.5656764219882954,0.26338448424451466,0.1177109920540549,-0.8522227548733393,0.17110235365293744,4.4681911634986875,-0.6922445840791476,0,0,1,0.036197356286504764
7.779937101061872,-0.6131362805574565,-0.8597039324954039,-0.30891945623246114,-0.22577179599743963,-0.28236395660896335,-0.696259527378088,0.7066236922012841,-0.730732061664926,-0.8479788708039423,0.5709130539388709,-0.19209984220953014,-0.3970233427276132,0.02631192302508285,-0.25322982858606097,-0.43620646785900985,0.1873081746335431,2.621658875740819,-0.43753443244964474,2.106054091134883,0.6986205851703128,1.4596022191056834,-0.9684724001152764,0.3093727232943944,-0.8988265147577066,0.6178366869687196,0.3377177860736862,0.1671095793352153,-0.836730136939351,0.16046013351222835,4.727760506560905,-0.6924475182203259,0,0,1,0.04485540251330736
7.683814976620037,-0.6166206883944899,-0.8794811317584857,-0.3892389065689539,-0.2914969895191121,-0.3323722340619804,-0.7482192177574408,1.6034776584716264,-0.7501642331344672,-0.9229852255853437,0.5715261049468151,-0.19096441541372441,-0.3968667544642616,-0.007275351181076948,-0.261213369169942,-0.4360168647180745,0.2100473204211038,2.62599523130993,-0.4272953722667794,2.052949879956538,0.7044161130929588,1.3916119422095152,-1.0057803904436433,0.3211110486899256,-0.9312164803611511,0.6005616990612718,0.349676761889259,0.14930607814234098,-0.8452760840876721,0.13293051975211967,4.764983282342072,-0.6039351043021502,0,0,1,0.04217254036294566
7.949559817370767,-0.6134739873250016,-0.8757784284301827,-0.3605562744917808,-0.28078537751378674,-0.302732258171769,-0.7308471016474575,0.9270911810676207,-0.748187068357576,-0.8929154041521177,0.6395943155885216,-0.17130955040529286,-0.39088464649936555,0.08382793997730908,-0.2379164027912889,-0.4355155087910322,0.2451945790958521,2.696505131292319,-0.4312045522550056,2.1734905559710707,0.7358340846855514,1.4316865606604545,-0.9959815681149506,0.33394934557912853,-0.9277703151677765,0.6573072176719552,0.36252264217225594,0.18887811625261344,-0.827616237073862,0.15781928122681319,4.874333073703754,-0.664482255085618,0,0,1,0.048674997964666615
8.199178013340685,-0.612184928679177,-0.8748963577195237,-0.3413120972848619,-0.27122841752663435,-0.2796066294187089,-0.7192642069376133,0.47655715058486825,-0.7435553223830524,-0.870488479706924,0.7094730709294175,-0.15651506676333557,-0.3828824657965387,-0.04482908326176623,-0.21679674829720896,-0.43511476749308453,0.3473234797577626,2.7508990507554274,-0.4313751349200485,2.268854751734069,0.7641428291457933,1.4485983991408684,-0.9895977730094795,0.33840306991360924,-0.9271679912593207,0.7084727252499352,0.3668964703589727,0.2241927141519897,-0.8141064444877109,0.18157536062803106,4.97050069249486,-0.7185049925456802,0,0,1,0.048810736143740104
8.197252673240957,-0.6127346369887586,-0.8849745120060256,-0.3785618005225246,-0.3012856641222072,-0.29842216334595106,-0.7392005192032665,1.1022921601647608,-0.7493069336330651,-0.9002260817768617,0.7423622168749553,-0.15007451866391827,-0.3854318831339045,-0.004482210678310148,-0.2134321824542583,-0.4349291999178587,0.22123999188074348,2.687637687602544,-0.4253935338590588,2.2612117189240823,0.7599078338186173,1.3844886173488795,-1.004694153864701,0.3257687120762872,-0.9436939547083931,0.7108600829549109,0.35389950321243374,0.2217667150708661,-0.8170494035473258,0.1666716216221562,4.972876398665713,-0.6470150852399207,0,0,1,0.05161165330685588
7.768276658369724,-0.6180135713421303,-0.9045458106262788,-0.47198724996356034,-0.3696441198201542,-0.3623455785896963,-0.8040485539245807,1.9644722808183297,-0.765340573079645,-0.9997483085535154,0.6388368937955782,-0.16218399799215275,-0.3918039198629261,2.5619964170042877,-0.25740273181892914,-0.4349573793909659,0.18591523121980846,2.3617563285682315,-0.3958421000482545,2.104157469696735,0.6620647424797496,1.2030467119867516,-1.0452514306302734,0.2547856327060368,-0.9763988548851862,0.6030481688734372,0.28191850847306726,0.14451411079258195,-0.8436803287314695,0.10466837283916182,4.712533573779017,-0.569296381979933,0,0,1,0.05075761022887564
8.488832097325679,-0.6091475178880577,-0.8709000737416897,-0.30109260593389325,-0.26698083174208764,-0.23316028100802635,-0.7034396502710831,0.8127421802516055,-0.7304800870177806,-0.846629409338943,0.7757276345384049,-0.1231777381116663,-0.3803143559559466,-0.04548747662968088,-0.20064406516708336,-0.43430295831995597,0.20056879397132998,2.524888914337045,-0.40136568722401655,2.2867007909944954,0.7340194256122877,1.319525290012689,-0.9803040086413118,0.30008024391465105,-0.9246892476917442,0.7288302128780236,0.327460010642066,0.2252216564961859,-0.8026271321524653,0.1699244771183817,4.904700767737042,-0.6719706453988897,0,0,1,0.05533950662577227
8.550151314870913,-0.6073978355689102,-0.8652746709076737,-0.2698252992303621,-0.24921197636741843,-0.20991405347850975,-0.6946646161244301,0.8808316282878164,-0.7160474384035725,-0.8267997757691452,0.7533577217640015,-0.10315573079140102,-0.37629527207276114,-0.07346563588298319,-0.20423155215391456,-0.43401885849614197,0.1922135183371313,2.39170701965992,-0.422490400374455,2.265882792459191,0.7006113067651417,1.287130387069923,-0.9657803539708546,0.28988173744265305,-0.9101221322771922,0.7292774296402761,0.3169524406836848,0.2289388955297154,-0.791473882116024,0.17217264410833258,4.8215128443082556,-0.6648314426681695,0,0,1,0.05571300642596365
8.524233246436022,-0.6062612556585313,-0.8663034252517008,-0.26211814037413234,-0.24035173888677444,-0.205443071529608,-0.6997552170335483,0.9201947884717058,-0.6979376584962358,-0.8230911085571805,0.7307184908072931,-0.08306500766015179,0.6135725136567602,-0.07187208255547169,-0.20839998613828464,-0.43364547906217343,0.213784011602167,2.2595774195884464,-0.4281344794907107,2.3178091088293558,0.6690502552034274,1.3008771301522983,-0.954263425607559,0.256935079570446,-0.9040273425897408,0.7228821733729339,0.2828339745360266,0.24365863278662245,-0.7752689600149035,0.16890929634612242,4.74405408644355,-0.20700582667503087,0,0,1,0.05578190182853133
8.40438301656141,-0.6048567906958858,-0.8576413157649434,-0.25210183646017925,-0.22733903155395996,-0.2081450586061623,-0.6947368704027173,0.031725225205275716,-0.6789927534394092,-0.8074718916531761,0.6937563142423097,-0.06649560622775341,-0.3727037170231665,0.4454775845521022,-0.218878242071348,-0.43312711205024546,0.3172614902553404,2.1576734297911155,-0.14761113905485454,2.439086186411422,0.6538966017813934,1.4019408290109048,-0.9364766301991921,0.21669759193264237,-0.8880916878826248,0.7022795797995599,0.24153110333545305,0.25572356998187196,-0.7649580323952885,0.14160192294076804,4.751656814981738,-0.7113906034833183,0,0,1,0.056214813316294056
8.465903657024706,-0.6039985842460411,-0.8617938172542555,-0.29304824942616403,-0.2258813130360388,-0.2366445835758305,-0.681693054601337,0.006564403010959841,-0.6698165657876779,-0.7883910093480156,0.9406504234822061,-0.04575295762433356,-0.37016402739669,-0.01935812204217972,-0.16102978630378995,-0.43284763532756365,0.3495831268691983,2.317583139380691,-0.22538670194607233,2.5137166478160893,0.7609172539024662,1.4149089930781111,-0.9251475647619076,0.26820217265024016,-0.8945787688163274,0.8115431880125278,0.2927472036270156,0.3325810991249535,-0.7562176096027994,0.12423650917743478,4.906399198337627,-0.7448903875107733,0,0,1,0.059427383375925846
8.400159222167735,-0.6008905756473405,-0.8566017217539921,-0.28869224404756477,-0.20374321165682013,-0.23668217442053535,-0.6625944552031346,0.04107554980791728,-0.6517839225094494,-0.7595211900812495,1.0379251144128359,-0.01809630112638006,-0.3643128019414855,-0.06636250739193175,-0.1329209314617186,-0.43242739927211254,0.35491925015767384,2.2980321233353167,-0.37070041025146677,2.5790900434171173,0.7815473003771553,1.4279562797610752,-0.9027103258709769,0.265809465693794,-0.8876293334335507,0.8675219917146122,0.2903151322052683,0.38480861297725427,-0.7347668290668015,0.11229215779545738,4.876512667111933,-0.7671768457943512,0,0,1,0.05897380385364798
8.11365842600092,-0.5983917469925027,-0.8497565130101083,-0.29131350857667454,-0.19411347982634364,-0.24891550256088496,-0.6607899693620652,0.2417645580130634,-0.6375475973603201,-0.7571772395358262,0.9772196595206498,0.005095984696711973,-0.3007076160855195,0.1486111897264711,-0.1454719681702151,-0.4319759416295458,0.36610797742009027,2.1533830499696216,-0.3939092103582342,2.6861830911226265,0.737104789299071,1.4302102247307595,-0.8888552750627003,0.22509851824100782,-0.8810553091845172,0.8484461149329429,0.24866214109748827,0.3998880260001865,-0.7251378712842261,0.08198539527156891,4.756013205239422,-0.7222065936007335,0,0,1,0.055840709678668964
7.430580221784372,-0.5974296925515776,-0.8442915326788498,-0.29739384087920184,-0.18627531048933446,-0.2660637931975484,-0.6705531180989983,0.9101332692875478,-0.62883587253096,-0.7696655123718427,0.8988081797005221,0.01759329057324091,-0.36393331364154197,0.07761375762777434,-0.16494561074923253,-0.4314951770191565,0.3955356754579975,1.97373076173293,-0.40742636770208085,2.6464003893997257,0.6745613216377563,1.3786645718721473,-0.8801395783510558,0.18156824994923784,-0.8756604608226697,0.7997852782810312,0.20505515878655262,0.38072271551465425,-0.7243111033215441,0.04869645986050019,4.504033989301947,-0.6798877147153431,0,0,1,0.05038950170057269
6.561079442234024,-0.5958195089739726,-0.8358571876525328,-0.29269497723407245,-0.17132070792813195,-0.27682022742999585,-0.672396304673945,1.3944602143355678,-0.6176314049084516,-0.7717103011161187,0.8049535298310607,0.035211488028540516,-0.36315333414955864,0.04413500207936479,-0.18669682992829684,-0.4309658324792546,0.4146105427424872,1.7837466022614248,-0.4094007645834536,2.737010208082295,0.608233249957101,1.3558033732695374,-0.864625313133409,0.11748634779658934,-0.8665762335318395,0.7541196817570602,0.14036722953759564,0.3759027556347764,-0.7183734953741101,0.018613593038173018,4.235210255148663,-0.615330792816671,0,0,1,0.04577670594360428
5.770105296105502,-0.5903942590335702,-0.8211251411985976,-0.25356457417228095,-0.13318172576508566,-0.26709322881572634,-0.6608016989303981,1.1680383985305645,-0.5976289396706596,-0.7512144053930967,0.6913080620058192,0.06496036374605434,-0.3600609052049621,0.45919569626680407,-0.204926628265746,-0.4302409284302703,0.4727164034240328,1.6166580403073552,-0.4231767828124932,2.822094278374695,0.5410664883704485,1.3887703094842925,-0.8353691069077132,0.0694105345955995,-0.8466886683666942,0.7248155111447456,0.09186521468194186,0.38791866914177286,-0.6981733473924939,-0.0007668789718391989,3.9634204861898312,-0.6104916463241752,0,0,1,0.04155848069225631
5.14245331979784,-0.5870622149083115,-0.8051290119373806,-0.22077859832486518,-0.0884049429131655,-0.2616085588039409,-0.647439790626938,1.332652164726796,-0.5766882364126585,-0.7310257265042863,0.6053654565723738,0.09548854841544901,-0.3569463030839586,-0.031888697271072707,-0.2153866159664177,-0.4294313387724251,0.5203651834175523,1.4926091697565538,-0.42441129816255696,2.8813008905933066,0.4394304403348267,1.4194147644079111,-0.8048271473160694,0.011644577559347818,-0.8264401948367601,0.7122828979144424,0.03378965551297681,0.40062816558396264,-0.6813728412560769,-0.022269164344329337,3.7308481177741464,-0.5785371717195726,0,0,1,0.037765187671275055
4.727292593993022,-0.5842763818063798,-0.7984658859226695,-0.23058575676481352,-0.06441311203350512,-0.2830212004898712,-0.6478028716688071,1.454007615539042,-0.5667543644876692,-0.7368047837795489,0.5827799816173603,0.11758178465655501,-0.3576950697618973,0.07000684618931635,-0.21343664172931995,-0.42890674203657436,0.5936169839409665,1.4017567409575613,-0.40981617935494585,2.812610316374426,0.4120488122020259,1.4244628911244444,-0.7892069506318841,-0.01012532818239462,-0.8216843701178987,0.7083956550718502,0.011595430784208709,0.412195823897598,-0.6722031859665247,-0.05296465407447511,3.578586072300818,-0.5617838266544763,0,0,1,0.035294901221411594
4.465776803817644,-0.5822908515250355,-0.7890882493258984,-0.2184653091964578,-0.03819009200698921,-0.29617961496905915,-0.6444790558763649,1.6199745622718813,-0.5460927023325339,-0.7394079825824261,0.5183792890378361,0.14109623143783015,-0.3548978179083472,-0.03950114554206397,-0.22008514112854144,-0.4284209521664718,0.603634317512168,1.2967144798805352,-0.4085031787858559,2.7459287558532033,0.37258694456760655,1.4335760926087524,-0.7688521365923817,-0.04840379551980973,-0.8105143024625194,0.7015292148878899,-0.02720278544206716,0.42016806723534644,-0.6619629293285079,-0.08063710152417358,3.42610163332033,-0.5305802774494056,0,0,1,0.032876319000789606
4.191447336926646,-0.5794569787895297,-0.7833236900073158,-0.22284045609536518,-0.03668775779906059,-0.3199810512377163,-0.6460410623177203,2.023201047002879,-0.5320155813614462,-0.7543327902603835,0.4404353970295932,0.16226436010759457,-0.21890045939460884,0.061221326854918504,-0.2344259333251348,-0.4281188413960919,0.6114989992548554,1.1771427129261793,-0.44010061266240147,2.617835411293945,0.32771490047094504,1.4157906314510718,-0.7556637875423442,-0.09522863617363206,-0.8052176640931293,0.6769460075285183,-0.0740300010245546,0.415227550057957,-0.6593044804993282,-0.1116926084054906,3.2438754492013677,-0.41874868068045046,0,0,1,0.03052178639829712
4.003834894043752,-0.5790235617468337,-0.7780088674723576,-0.23399941862636806,-0.02553916470817867,-0.3412154847373605,-0.6394547732679976,2.086246531791594,-0.5170121415734632,-0.7557436088839791,0.477915514155275,0.17769336170663783,-0.3592509744932899,-0.011571367583536152,-0.21853993017024928,-0.4277160458920465,0.635106019764347,1.1547509058644714,-0.4351408973727815,2.4941675728279074,0.3268069527010481,1.4024347866449818,-0.7403715297617312,-0.1057383111669582,-0.8009945184868223,0.6980123433368984,-0.08491822428859264,0.5049368804283367,-0.6584794963389551,-0.13270507670304177,3.1590776495142605,-0.47662888402489134,0,0,1,0.030037986561689274
3.701659513586938,-0.5816326426600853,-0.7832643587952077,-0.2811186607949512,-0.0452069074674311,-0.3894241771760032,-0.6701523943626293,3.1394128360588898,-0.5137135485593012,-0.8122017630247649,0.40018408938038774,0.17496439261595542,-0.368239717914638,0.14821841541022768,-0.24079568988933864,-0.42736798804748294,0.6018945462945421,1.004355370187132,-0.4271357618779868,2.275851358226016,0.14449252101853882,1.3116452606879545,-0.7512552770294085,-0.14234510917445128,-0.8105782839027098,0.6429795478759576,-0.12165615759075599,0.4572979419866593,-0.6764225957155102,-0.16779877852374672,2.944620086784626,-0.3821249752172732,0,0,1,0.027923575538345756
3.439282204905725,-0.5824850115826326,-0.7881106200374366,-0.3066720443154546,-0.06058194082813525,-0.43040418645278755,-0.694323525077006,4.048596032432806,-0.5083292022623936,-0.8603097691162827,0.32812633765581417,0.1815398551574879,-0.3702590552106934,0.09347269518868333,-0.2631375119664816,-0.4267555008887946,0.737633056588169,0.8492538390166864,-0.42235374918548835,2.086578749041986,0.07324694145906514,1.2236752415841483,-0.7587794093389418,-0.18511393417778188,-0.8192005535579079,0.5921699413396045,-0.16450746184716344,0.3484627689033284,-0.6852357200287076,-0.1979536797474883,2.7582032694108363,-0.30568761349167073,0,0,1,0.02601984668647242
3.2842877061622464,-0.5822872547816462,-0.7909159039421226,-0.32537407750645475,-0.06236997221137171,-0.4554150718523666,-0.6997821832774546,4.686904625260098,-0.4962985786421386,-0.8810135655775057,0.2946089659156127,0.19181867922619922,-0.3749006947580338,-0.04291040697531909,-0.2716145421592891,-0.4259512550797838,0.6963687644170858,0.7379174717373213,-0.4133000408512001,1.9355920651428795,0.04153962878759152,1.160462455952729,-0.7569221629340978,-0.21013455736262845,-0.82171098381395,0.571000633893813,-0.18980035288657723,0.332915476989546,-0.6871473162033771,-0.222286795379044,2.633240066558569,-0.24007265444362563,0,0,1,0.024709288964471204
3.4101882581031013,-0.5740993102597242,-0.7649200061705884,-0.2094093820462582,0.01872597101370284,-0.4005491317734019,-0.6175408858636736,3.2899673712914463,-0.45594151147412454,-0.771593673353495,0.3250316061366064,0.2506399605679338,-0.3670716903912142,0.011301958469674417,-0.24065309611195343,-0.4242974152269423,0.78306521416081,0.7254815532469002,-0.4110856384570397,1.9610715612877636,0.010092032367982614,1.2286323828642771,-0.6902696899198354,-0.22112201388483638,-0.7806837738549515,0.6503939421688446,-0.20105239330529123,0.40283377375697077,-0.648761780621909,-0.213655504379338,2.5450716701791065,-0.35581987767798245,0,0,1,0.025237429836818797
3.1005731722308507,-0.5761233816345451,-0.7779654475313341,-0.2516239745451873,-0.015652871421706478,-0.44520435108597445,-0.6608656744343838,4.462531163959413,-0.4600704191199807,-0.8508718798608647,0.2127633262969208,0.25401490827808754,-0.37411189972944636,-0.029265630636070888,-0.27434781689973886,-0.42390404987703817,0.8049842586541142,0.5404289948463422,-0.4064590821131505,1.8322572462610724,-0.05424831950410817,1.1235750493669212,-0.7066638678854419,-0.2589317607437459,-0.7936448694479689,0.5835301778868357,-0.2390291986728446,0.356019448728286,-0.6627972262690184,-0.2531424775073415,2.3756142718467492,-0.2390987744546891,0,0,1,0.02095345752560497
3.065353952360721,-0.5712521505244675,-0.7695011051611401,-0.20062575297840574,0.02414778718816079,-0.42836017204822513,-0.6286403416115968,4.016371834380534,-0.43428664518765064,-0.8180038377387504,0.23848425968876555,0.2909515403354649,-0.37300121070030245,-0.027151270884950493,-0.2537472326276249,-0.4222853465923154,0.6842995038190496,0.5202557018921945,-0.4001398554874756,1.8091634716574228,-0.05512567519432658,1.125711145541133,-0.6695350379742333,-0.2656864601884262,-0.7760971574263771,0.6314438407418741,-0.2459933284892149,0.3936487165609086,-0.6452754784707322,-0.2574154813466722,2.3061470138882223,-0.24138531875825806,0,0,1,0.019849201207493075
-0.5325987693899431,-0.5867584904334607,0.06040622043400156,0.6681057020174384,-0.6606445767439206,0.6638137027828951,-0.45848826530918424,-0.1553724853954266,-0.9229018419260168,-0.36970567510526603,0.4488568180872781,-0.3823852739759947,-0.35495851214962965,-0.07346563588298319,-0.3756491112966202,-0.43930582897105613,-0.04251605159919991,1.5330011935787413,-0.4499821805570104,-0.5710763332208532,-0.11905795772986301,0.009420222793752236,0.007952933376242713,-0.46108922347370584,0.12974278636012831,-0.537992984022229,-0.44363436251353316,-0.14554062163466644,-0.6342569397348737,-0.7067168173247813,-0.5057546830584314,-0.05987528015312813,1,0,0,0.004650593562599437
